Freq.	S11(v1)	S12(v1)	S21(v1)	S22(v1)
2.79774746328852e+006	(-5.21204885567098e+001dB,4.54675939915068e+001°)	(-1.50899589104588e-002dB,-1.01356933585475e-001°)	(-1.50899589104588e-002dB,-1.01356933585475e-001°)	(-5.21204885567100e+001dB,4.54675939914986e+001°)
2.83222439741120e+006	(-5.20603036785132e+001dB,4.57787602958662e+001°)	(-1.51104776391496e-002dB,-1.02605724869856e-001°)	(-1.51104776391447e-002dB,-1.02605724869856e-001°)	(-5.20603036785142e+001dB,4.57787602958740e+001°)
2.86712619439305e+006	(-5.19995758926884e+001dB,4.60896227058347e+001°)	(-1.51311286437697e-002dB,-1.03869900630807e-001°)	(-1.51311286437668e-002dB,-1.03869900630807e-001°)	(-5.19995758926912e+001dB,4.60896227058239e+001°)
2.90245808986345e+006	(-5.19383064271121e+001dB,4.64001436213424e+001°)	(-1.51519128939968e-002dB,-1.05149650365743e-001°)	(-1.51519128939987e-002dB,-1.05149650365743e-001°)	(-5.19383064271137e+001dB,4.64001436213117e+001°)
2.93822538397099e+006	(-5.18764966332405e+001dB,4.67102856516666e+001°)	(-1.51728313679041e-002dB,-1.06445165911778e-001°)	(-1.51728313679041e-002dB,-1.06445165911779e-001°)	(-5.18764966332431e+001dB,4.67102856516503e+001°)
2.97443344217852e+006	(-5.18141479848373e+001dB,4.70200116446628e+001°)	(-1.51938850540947e-002dB,-1.07756641460593e-001°)	(-1.51938850540957e-002dB,-1.07756641460593e-001°)	(-5.18141479848362e+001dB,4.70200116446898e+001°)
3.01108769606809e+006	(-5.17512620752162e+001dB,4.73292846907123e+001°)	(-1.52150749444360e-002dB,-1.09084273600182e-001°)	(-1.52150749444341e-002dB,-1.09084273600182e-001°)	(-5.17512620752179e+001dB,4.73292846907219e+001°)
3.04819364415567e+006	(-5.16878406199093e+001dB,4.76380681775305e+001°)	(-1.52364020510807e-002dB,-1.10428261335864e-001°)	(-1.52364020510816e-002dB,-1.10428261335864e-001°)	(-5.16878406199097e+001dB,4.76380681775155e+001°)
3.08575685271603e+006	(-5.16238854519842e+001dB,4.79463257822710e+001°)	(-1.52578673931087e-002dB,-1.11788806131797e-001°)	(-1.52578673931087e-002dB,-1.11788806131797e-001°)	(-5.16238854519853e+001dB,4.79463257822648e+001°)
3.12378295661771e+006	(-5.15593985198348e+001dB,4.82540214987745e+001°)	(-1.52794719976597e-002dB,-1.13166111920966e-001°)	(-1.52794719976558e-002dB,-1.13166111920966e-001°)	(-5.15593985198363e+001dB,4.82540214987654e+001°)
3.16227766016835e+006	(-5.14943818877564e+001dB,4.85611196635255e+001°)	(-1.53012169061345e-002dB,-1.14560385154457e-001°)	(-1.53012169061345e-002dB,-1.14560385154457e-001°)	(-5.14943818877568e+001dB,4.85611196635357e+001°)
3.20124673797035e+006	(-5.14288377320602e+001dB,4.88675849640901e+001°)	(-1.53231031675777e-002dB,-1.15971834825169e-001°)	(-1.53231031675758e-002dB,-1.15971834825169e-001°)	(-5.14288377320605e+001dB,4.88675849641077e+001°)
3.24069603578714e+006	(-5.13627683403264e+001dB,4.91733824671096e+001°)	(-1.53451318437422e-002dB,-1.17400672498117e-001°)	(-1.53451318437461e-002dB,-1.17400672498117e-001°)	(-5.13627683403259e+001dB,4.91733824671124e+001°)
3.28063147142011e+006	(-5.12961761094149e+001dB,4.94784776353121e+001°)	(-1.53673040091233e-002dB,-1.18847112344996e-001°)	(-1.53673040091233e-002dB,-1.18847112344996e-001°)	(-5.12961761094156e+001dB,4.94784776353327e+001°)
3.32105903559632e+006	(-5.12290635422545e+001dB,4.97828363386748e+001°)	(-1.53896207471352e-002dB,-1.20311371172873e-001°)	(-1.53896207471391e-002dB,-1.20311371172873e-001°)	(-5.12290635422544e+001dB,4.97828363386818e+001°)
3.36198479286720e+006	(-5.11614332468483e+001dB,5.00864248784224e+001°)	(-1.54120831547140e-002dB,-1.21793668460590e-001°)	(-1.54120831547073e-002dB,-1.21793668460590e-001°)	(-5.11614332468494e+001dB,5.00864248784281e+001°)
3.40341488251828e+006	(-5.10932879333532e+001dB,5.03892099999652e+001°)	(-1.54346923401972e-002dB,-1.23294226389132e-001°)	(-1.54346923401991e-002dB,-1.23294226389132e-001°)	(-5.10932879333548e+001dB,5.03892099999569e+001°)
3.44535551949013e+006	(-5.10246304121890e+001dB,5.06911589126464e+001°)	(-1.54574494257304e-002dB,-1.24813269874366e-001°)	(-1.54574494257324e-002dB,-1.24813269874366e-001°)	(-5.10246304121880e+001dB,5.06911589126518e+001°)
3.48781299531071e+006	(-5.09554635900785e+001dB,5.09922392930158e+001°)	(-1.54803555407416e-002dB,-1.26351026599959e-001°)	(-1.54803555407406e-002dB,-1.26351026599959e-001°)	(-5.09554635900792e+001dB,5.09922392930234e+001°)
3.53079367903911e+006	(-5.08857904701949e+001dB,5.12924193171150e+001°)	(-1.55034118326744e-002dB,-1.27907727057420e-001°)	(-1.55034118326783e-002dB,-1.27907727057420e-001°)	(-5.08857904701945e+001dB,5.12924193171168e+001°)
3.57430401822102e+006	(-5.08156141475961e+001dB,5.15916676618280e+001°)	(-1.55266194595382e-002dB,-1.29483604574214e-001°)	(-1.55266194595363e-002dB,-1.29483604574214e-001°)	(-5.08156141475956e+001dB,5.15916676618473e+001°)
3.61835053985588e+006	(-5.07449378068742e+001dB,5.18899535187168e+001°)	(-1.55499795906102e-002dB,-1.31078895350923e-001°)	(-1.55499795906121e-002dB,-1.31078895350923e-001°)	(-5.07449378068747e+001dB,5.18899535187201e+001°)
3.66293985137606e+006	(-5.06737647205996e+001dB,5.21872466168499e+001°)	(-1.55734934122516e-002dB,-1.32693838494539e-001°)	(-1.55734934122497e-002dB,-1.32693838494539e-001°)	(-5.06737647205988e+001dB,5.21872466168597e+001°)
3.70807864163798e+006	(-5.06020982453516e+001dB,5.24835172192875e+001°)	(-1.55971621204454e-002dB,-1.34328676063090e-001°)	(-1.55971621204435e-002dB,-1.34328676063090e-001°)	(-5.06020982453527e+001dB,5.24835172192982e+001°)
3.75377368192557e+006	(-5.05299418196216e+001dB,5.27787361501030e+001°)	(-1.56209869277572e-002dB,-1.35983653082895e-001°)	(-1.56209869277543e-002dB,-1.35983653082895e-001°)	(-5.05299418196208e+001dB,5.27787361501229e+001°)
3.80003182696596e+006	(-5.04572989605834e+001dB,5.30728747878956e+001°)	(-1.56449690566673e-002dB,-1.37659017608993e-001°)	(-1.56449690566664e-002dB,-1.37659017608993e-001°)	(-5.04572989605854e+001dB,5.30728747878964e+001°)
