Freq.	S11(v1)	S12(v1)	S21(v1)	S22(v1)
8.23243781094527e+008	(-6.30781323204107e+000dB,6.02888115140715e+001°)	(-1.22344204915250e+000dB,-2.89267919061470e+001°)	(-1.22344204915251e+000dB,-2.89267919061470e+001°)	(-6.30781323204253e+000dB,6.02888115140715e+001°)
8.37420398009950e+008	(-6.18962187015212e+000dB,5.98609671676298e+001°)	(-1.26079063252307e+000dB,-2.93615655071758e+001°)	(-1.26079063252307e+000dB,-2.93615655071758e+001°)	(-6.18962187015378e+000dB,5.98609671676299e+001°)
8.51597014925373e+008	(-6.07421746643850e+000dB,5.94355696874549e+001°)	(-1.29856716227683e+000dB,-2.97936688295638e+001°)	(-1.29856716227683e+000dB,-2.97936688295638e+001°)	(-6.07421746643930e+000dB,5.94355696874549e+001°)
8.65773631840796e+008	(-5.96151052972131e+000dB,5.90126356480053e+001°)	(-1.33676465479320e+000dB,-3.02230942184815e+001°)	(-1.33676465479320e+000dB,-3.02230942184815e+001°)	(-5.96151052972151e+000dB,5.90126356480053e+001°)
8.79950248756219e+008	(-5.85141562424377e+000dB,5.85921800364201e+001°)	(-1.37537618428534e+000dB,-3.06498350587143e+001°)	(-1.37537618428534e+000dB,-3.06498350587143e+001°)	(-5.85141562424506e+000dB,5.85921800364201e+001°)
8.94126865671642e+008	(-5.74385111732962e+000dB,5.81742163173862e+001°)	(-1.41439488646087e+000dB,-3.10738857505695e+001°)	(-1.41439488646087e+000dB,-3.10738857505695e+001°)	(-5.74385111733055e+000dB,5.81742163173861e+001°)
9.08303482587065e+008	(-5.63873894696520e+000dB,5.77587564946460e+001°)	(-1.45381396198362e+000dB,-3.14952416854553e+001°)	(-1.45381396198361e+000dB,-3.14952416854554e+001°)	(-5.63873894696566e+000dB,5.77587564946460e+001°)
9.22480099502488e+008	(-5.53600440746073e+000dB,5.73458111695270e+001°)	(-1.49362667974851e+000dB,-3.19138992212062e+001°)	(-1.49362667974851e+000dB,-3.19138992212062e+001°)	(-5.53600440746119e+000dB,5.73458111695270e+001°)
9.36656716417911e+008	(-5.43557595150693e+000dB,5.69353895967291e+001°)	(-1.53382637996657e+000dB,-3.23298556571902e+001°)	(-1.53382637996657e+000dB,-3.23298556571902e+001°)	(-5.43557595150822e+000dB,5.69353895967292e+001°)
9.50833333333334e+008	(-5.33738500714391e+000dB,5.65274997376405e+001°)	(-1.57440647706759e+000dB,-3.27431092092592e+001°)	(-1.57440647706759e+000dB,-3.27431092092592e+001°)	(-5.33738500714414e+000dB,5.65274997376405e+001°)
9.65009950248757e+008	(-5.24136580829233e+000dB,5.61221483113606e+001°)	(-1.61536046241825e+000dB,-3.31536589845739e+001°)	(-1.61536046241825e+000dB,-3.31536589845739e+001°)	(-5.24136580829281e+000dB,5.61221483113607e+001°)
9.79186567164180e+008	(-5.14745523767379e+000dB,5.57193408436791e+001°)	(-1.65668190687094e+000dB,-3.35615049563763e+001°)	(-1.65668190687094e+000dB,-3.35615049563763e+001°)	(-5.14745523767513e+000dB,5.57193408436791e+001°)
9.93363184079602e+008	(-5.05559268101609e+000dB,5.53190817141120e+001°)	(-1.69836446313648e+000dB,-3.39666479387271e+001°)	(-1.69836446313649e+000dB,-3.39666479387271e+001°)	(-5.05559268101647e+000dB,5.53190817141120e+001°)
1.00753980099503e+009	(-4.96571989157932e+000dB,5.49213742011569e+001°)	(-1.74040186798828e+000dB,-3.43690895612568e+001°)	(-1.74040186798828e+000dB,-3.43690895612568e+001°)	(-4.96571989157949e+000dB,5.49213742011569e+001°)
1.02171641791045e+009	(-4.87778086414251e+000dB,5.45262205259209e+001°)	(-1.78278794430780e+000dB,-3.47688322439829e+001°)	(-1.78278794430780e+000dB,-3.47688322439829e+001°)	(-4.87778086414359e+000dB,5.45262205259209e+001°)
1.03589303482587e+009	(-4.79172171764419e+000dB,5.41336218941964e+001°)	(-1.82551660296969e+000dB,-3.51658791722158e+001°)	(-1.82551660296969e+000dB,-3.51658791722158e+001°)	(-4.79172171764444e+000dB,5.41336218941964e+001°)
1.05006965174129e+009	(-4.70749058575790e+000dB,5.37435785370766e+001°)	(-1.86858184456940e+000dB,-3.55602342715832e+001°)	(-1.86858184456940e+000dB,-3.55602342715832e+001°)	(-4.70749058575971e+000dB,5.37435785370766e+001°)
