Freq.	S11(v1)	S12(v1)	S21(v1)	S22(v1)
1.20226443461753e+010	9.50145607247390e-001,-1.90272144219903e-001	4.98543927526686e-002,1.90272144219898e-001	4.98543927526686e-002,1.90272144219898e-001	9.50145607247332e-001,-1.90272144219892e-001
1.21338885046509e+010	9.48398755947544e-001,-1.93919148832479e-001	5.16012440524885e-002,1.93919148832476e-001	5.16012440524885e-002,1.93919148832476e-001	9.48398755947515e-001,-1.93919148832473e-001
1.22461619926517e+010	9.46616166583536e-001,-1.97557732641918e-001	5.33838334165302e-002,1.97557732641911e-001	5.33838334165302e-002,1.97557732641911e-001	9.46616166583468e-001,-1.97557732641904e-001
1.23594743344463e+010	9.44797728169807e-001,-2.01187605270759e-001	5.52022718302710e-002,2.01187605270750e-001	5.52022718302710e-002,2.01187605270750e-001	9.44797728169728e-001,-2.01187605270742e-001
1.24738351424306e+010	9.42943331987462e-001,-2.04808468984672e-001	5.70566680126164e-002,2.04808468984664e-001	5.70566680126164e-002,2.04808468984664e-001	9.42943331987389e-001,-2.04808468984656e-001
1.25892541179429e+010	9.41052871823561e-001,-2.08420018655404e-001	5.89471281765099e-002,2.08420018655396e-001	5.89471281765099e-002,2.08420018655396e-001	9.41052871823489e-001,-2.08420018655388e-001
1.27057410520867e+010	9.39126244214076e-001,-2.12021941730111e-001	6.08737557859697e-002,2.12021941730105e-001	6.08737557859697e-002,2.12021941730105e-001	9.39126244214028e-001,-2.12021941730099e-001
1.28233058265615e+010	9.37163348690398e-001,-2.15613918207298e-001	6.28366513096719e-002,2.15613918207290e-001	6.28366513096719e-002,2.15613918207290e-001	9.37163348690329e-001,-2.15613918207282e-001
1.29419584145011e+010	9.35164088028838e-001,-2.19195620619470e-001	6.48359119712011e-002,2.19195620619466e-001	6.48359119712011e-002,2.19195620619466e-001	9.35164088028800e-001,-2.19195620619461e-001
1.30617088813197e+010	9.33128368503885e-001,-2.22766714022878e-001	6.68716314961509e-002,2.22766714022873e-001	6.68716314961509e-002,2.22766714022873e-001	9.33128368503849e-001,-2.22766714022869e-001
1.31825673855654e+010	9.31056100143878e-001,-2.26326855994308e-001	6.89438998561718e-002,2.26326855994302e-001	6.89438998561718e-002,2.26326855994302e-001	9.31056100143831e-001,-2.26326855994297e-001
